###############################################################
#### Test version for GEn-RP test stand in EEL/125 by John and Anu
#             SIYU JIAN   (JIANSIYU@GMAIL.COM) 
# ITEMS    : THE CURRENT CONFIGURATION (APV)
# CRATEID  : THE UNIQUE ID FOR THE VME CRATE
# MPDID    : MPD ADDRESS IN VME CRATE 
# GEMID    : DETECTOR ID
# DIMENSION: X/Y 0/1 ###12 slot back planes picks up the vertical strip information (X - coord ). 5 slot back palnes picks up the horizontal strip information (Y - coord). 
# ADCID    : THE ADCID ADDRESS OF APV
# I2C      : THE I2C ADDRESS OF APV
# POS	   : POSITION
# INVERT   : HOW THE DETECTOR IS POSITIONED IN THE LAYER FIRST TWO ARE NORMAL (1) LAST TWO ARE INVERTED (0)
# OTHER    : BACKUP PARAM USED FOR LARGE SCARE SPECTROMETER
#
# NOTES    : MPD CRATEID AND MPDID  UNIQUELY DEFINE THE MPD ADDRESS
#	     APV CRATEID, MPDID ADCID UNIQUELY DEFINE THE APV ADDRESS	

###############################################################
# LAYER CONFIGURATIONS
# ITEMS             : LAYER
# LAYERID           : LAYER ID
# CHAMBERSPERLAYER  : HOW MANY CHAMBERS ON THIS LAYER
# READOUT           : READOUT TYPE (CARTESIAN/UV)
# XOFFSET           : X OFFSET
# YOFFSET           : Y OFFSET
# GEMTYPE           : GEM CHAMBER TYPE (UVAXYGEM/INFNXYGEM/UVAUVGEM)
# NB_OF_APVS_ON_CHAMBER_X_PLANE: HOW MANY APVS ON GEM CHAMBER X PLANE
# NB_OF_APVS_ON_CHAMBER_Y_PLANE: HOW MANY APVS ON GEM CHAMBER Y PLANE
# X_PITCH           : DISTANCE BETWEEN READOUT STRIPS ON CHAMBER X PLANE (0.4 MM)
# Y_PITCH           : DISTANCE BETWEEN READOUT STRIPS ON CHAMBER Y PLANE (0.4 MM)
# X_FLIP            : FLIP X DIRECTION: 1 NOT FLIP, -1 FLIP
# Y_FLIP            : FLIP Y DIRECTION OR NOT (IF YOU INSTALL TWO LAYERS BACK TO BACK, THEN ONE LAYER CAN BE SET TO -1)

# LAYER CONFIGURATIONS
# ITEMS, LAYERID, CHAMBERSPERLAYER, READOUT, XOFFSET, YOFFSET, GEMTYPE, NB_OF_APVS_ON_CHAMBER_X_PLANE, NB_OF_APVS_ON_CHAMBER_Y_PLANE, X_PITCH, Y_PITCH, X_FLIP, Y_FLIP

LAYER,  1,  4,  CARTESIAN,  0,   0,   UVAXYGEM,   12,   10,   0.4,    0.4,    1,  1
LAYER,  2,  4,  CARTESIAN,  0,   0,   UVAXYGEM,   12,   10,   0.4,    0.4,    1,  1
LAYER,  3,  4,  CARTESIAN,  0,   0,   UVAXYGEM,   12,   10,   0.4,    0.4,    1,  1
LAYER,  4,  4,  CARTESIAN,  0,   0,   UVAXYGEM,   12,   10,   0.4,    0.4,    1,  1
LAYER,  5,  4,  CARTESIAN,  0,   0,   UVAXYGEM,   12,   10,   0.4,    0.4,    1,  1
LAYER,  6,  1,         UV,  0,   0,   UVAUVGEM,   30,   30,   0.4,    0.4,    1,  1


###############################################################
#ITEMS,	CRATEID, LAYER,	MPDID,	GEMID,	DIMENSION,  ADCID,	I2C,	POS,	INVERT,	OTHER,	BACKPLANE,	GEMPOS
#
######################################         ###########################################
###################################### CRATE 0 ###########################################
######################################         ###########################################
#
#=========================================================================================
#
#				      LAYER_1 
#Type B/Slave layer "facing" the beam : Gas window facing the beam. 
#
#============================= IN-LINE LAYER_1 GEM_0 ===================================
#ITEMS,	CRATEID, LAYER,	MPDID,	GEMID,	DIMENSION,  ADCID,	I2C,	POS,	INVERT,	OTHER,	BACKPLANE,	GEMPOS
#
# X-DIMENSION MPD2
APV,	3,	1,	2,	18,	0,	0,	15,	11,	0,	NORMAL,	0,	0,
APV,	3,	1,	2,	18,	0,	1,	14,	10,	0,	NORMAL,	0,	0,
APV,	3,	1,	2,	18,	0,	2,	13,	9,	0,	NORMAL,	0,	0,
APV,	3,	1,	2,	18,	0,	3,	12,	8,	0,	NORMAL,	0,	0,
APV,	3,	1,	2,	18,	0,	4,	11,	7,	0,	NORMAL,	0,	0,
APV,	3,	1,	2,	18,	0,	5,	10,	6,	0,	NORMAL,	0,	0,
APV,	3,	1,	2,	18,	0,	6,	9,	5,	0,	NORMAL,	0,	0,
APV,	3,	1,	2,	18,	0,	7,	8,	4,	0,	NORMAL,	0,	0,
APV,	3,	1,	2,	18,	0,	8,	7,	3,	0,	NORMAL,	0,	0,
APV,	3,	1,	2,	18,	0,	9,	6,	2,	0,	NORMAL,	0,	0,
APV,	3,	1,	2,	18,	0,	10,	5,	1,	0,	NORMAL,	0,	0,
APV,	3,	1,	2,	18,	0,	11,	4,	0,	0,	NORMAL,	0,	0,
#
# Y-DIMENSION MPD6 - Right side of the layer
APV,	3,	1,	6,	18,	1,	10,	4,	0,	0,	NORMAL,	1,	0,
APV,	3,	1,	6,	18,	1,	11,	3,	1,	0,	NORMAL,	1,	0,
APV,	3,	1,	6,	18,	1,	12,	2,	2,	0,	NORMAL,	1,	0,
APV,	3,	1,	6,	18,	1,	13,	1,	3,	0,	NORMAL,	1,	0,
APV,	3,	1,	6,	18,	1,	14,	0,	4,	0,	NORMAL,	1,	0,
#
# Y-DIMENSION  MPD7 - Left side of the layer
APV,	3,	1,	7,	18,	1,	0,	4,	9,	1,	NORMAL,	2,	0,
APV,	3,	1,	7,	18,	1,	1,	3,	8,	1,	NORMAL,	2,	0,
APV,	3,	1,	7,	18,	1,	2,	2,	7,	1,	NORMAL,	2,	0,
APV,	3,	1,	7,	18,	1,	3,	1,	6,	1,	NORMAL,	2,	0,
APV,	3,	1,	7,	18,	1,	4,	0,	5,	1,	normal,	2,	0,
#
#============================= IN-LINE Layer_1 GEM_1 ===================================

# X-dimension MPD3
